0.170794872	-0.050974359
0.1705	-0.051230769
0.170102564	-0.051397436
0.169628205	-0.051474359
0.169282051	-0.051410256
0.168910256	-0.051384615
0.168666667	-0.05125641
0.168346154	-0.051051282
0.168	-0.050923077
0.167628205	-0.05075641
0.167205128	-0.050615385
0.166935897	-0.050666667
0.166230769	-0.050807692
0.165897436	-0.050897436
0.165666667	-0.050987179
0.165282051	-0.051102564
0.164961538	-0.051076923
0.164487179	-0.050910256
0.163884615	-0.050512821
0.163538462	-0.050294872
0.15925641	-0.050282051
0.159025641	-0.050653846
0.158769231	-0.050846154
0.158397436	-0.051038462
0.158179487	-0.051076923
0.157769231	-0.051192308
0.157294872	-0.051217949
0.157115385	-0.051141026
0.156858974	-0.051038462
0.1565	-0.050705128
0.15625641	-0.050538462
0.155782051	-0.05025641
0.155051282	-0.050179487
0.154448718	-0.050064103
0.153435897	-0.049948718
0.153089744	-0.049897436
0.152935897	-0.05
0.152692308	-0.050230769
0.152512821	-0.050371795
0.152333333	-0.050448718
0.152128205	-0.0505
0.151564103	-0.050538462
0.151397436	-0.050538462
0.151141026	-0.050564103
0.150897436	-0.050538462
0.150641026	-0.050576923
0.150538462	-0.05074359
0.150320513	-0.050782051
0.150051282	-0.050910256
0.149782051	-0.050935897
0.149346154	-0.050961538
0.149115385	-0.050782051
0.148679487	-0.050538462
0.148230769	-0.050346154
0.147666667	-0.050076923
0.147358974	-0.049987179
0.147076923	-0.049884615
0.146679487	-0.049884615
0.146461538	-0.049769231
0.146153846	-0.049487179
0.145833333	-0.049512821
0.145602564	-0.04974359
0.145358974	-0.049935897
0.14524359	-0.050128205
0.145102564	-0.050358974
0.144846154	-0.050371795
0.144448718	-0.050333333
0.143910256	-0.050217949
0.143512821	-0.050089744
0.143192308	-0.050012821
0.142884615	-0.049884615
0.14275641	-0.049833333
0.142435897	-0.049717949
0.14225641	-0.049884615
0.142102564	-0.050064103
0.141833333	-0.05024359
0.141666667	-0.050294872
0.141423077	-0.050346154
0.140858974	-0.05025641
0.140666667	-0.049858974
0.140179487	-0.049461538
0.139897436	-0.049051282
0.097153846	-0.044089744
0.096871795	-0.044153846
0.096602564	-0.044166667
0.096346154	-0.044153846
0.096141026	-0.044128205
0.095884615	-0.044076923
0.095666667	-0.044
0.095397436	-0.043961538
0.095153846	-0.043871795
0.094961538	-0.043910256
0.09474359	-0.044
0.094487179	-0.044128205
0.094179487	-0.044179487
0.094205128	-0.044282051
0.093923077	-0.044230769
0.093602564	-0.044115385
0.093346154	-0.044012821
0.093012821	-0.043871795
0.092628205	-0.043769231
0.092551282	-0.043948718
0.092128205	-0.04424359
0.091897436	-0.044346154
0.091666667	-0.0445
0.091397436	-0.044551282
0.091179487	-0.044538462
0.090935897	-0.0445
0.090782051	-0.0445
0.090666667	-0.044602564
0.090397436	-0.04474359
0.090089744	-0.044846154
0.089871795	-0.044820513
0.089589744	-0.044820513
0.089076923	-0.044833333
0.088871795	-0.044769231
0.088307692	-0.04474359
0.088038462	-0.044730769
0.087628205	-0.044615385
0.087320513	-0.044461538
0.086974359	-0.044320513
0.086551282	-0.044410256
0.086282051	-0.044282051
0.085948718	-0.044051282
0.085564103	-0.043884615
0.08525641	-0.04375641
0.084666667	-0.043487179
0.084294872	-0.043269231
0.083910256	-0.043089744
0.083230769	-0.042794872
0.082769231	-0.042628205
0.082320513	-0.042397436
0.081782051	-0.042128205
0.081346154	-0.042012821
0.081153846	-0.041987179
0.080910256	-0.042115385
0.080730769	-0.042205128
0.080461538	-0.042320513
0.080371795	-0.042410256
0.080179487	-0.042474359
0.079794872	-0.042564103
0.079512821	-0.042589744
0.079217949	-0.042589744
0.079	-0.042576923
0.078653846	-0.042833333
0.078512821	-0.043038462
0.078333333	-0.043397436
0.078089744	-0.043641026
0.077858974	-0.043807692
0.077576923	-0.043974359
0.077230769	-0.044128205
0.076871795	-0.044141026
0.076512821	-0.044012821
0.075666667	-0.043730769
0.074923077	-0.043589744
0.0745	-0.0435
0.072602564	-0.043307692
0.072051282	-0.042923077
0.071961538	-0.042769231
0.071846154	-0.042705128
0.071615385	-0.042679487
0.071371795	-0.042730769
0.071051282	-0.04275641
0.070846154	-0.042717949
0.070602564	-0.042628205
0.070487179	-0.042576923
0.070179487	-0.042679487
0.069923077	-0.042641026
0.069692308	-0.042679487
0.069423077	-0.042692308
0.069102564	-0.042653846
0.06875641	-0.042512821
0.068384615	-0.042346154
0.06774359	-0.042064103
0.067320513	-0.041897436
0.067038462	-0.041807692
0.066769231	-0.041769231
0.066423077	-0.041628205
0.066166667	-0.041525641
0.066076923	-0.041371795
0.065910256	-0.041282051
0.065679487	-0.041179487
0.065448718	-0.04124359
0.065153846	-0.041282051
0.064564103	-0.041397436
0.064269231	-0.041474359
0.06374359	-0.041397436
0.06324359	-0.041358974
0.062576923	-0.041166667
0.062115385	-0.040974359
0.061564103	-0.040717949
0.061038462	-0.040371795
0.060589744	-0.040230769
0.060307692	-0.040115385
0.060038462	-0.040115385
0.059628205	-0.040076923
0.05924359	-0.039923077
0.058858974	-0.03974359
0.058474359	-0.039602564
0.058128205	-0.039461538
0.057846154	-0.039217949
0.057576923	-0.039038462
0.057269231	-0.038871795
0.056769231	-0.038666667
0.056461538	-0.038487179
0.056089744	-0.038282051
0.055692308	-0.038115385
0.055358974	-0.037961538
0.055205128	-0.038
0.055038462	-0.03825641
0.054705128	-0.038551282
0.054346154	-0.038679487
0.054141026	-0.038564103
0.053794872	-0.038461538
0.053589744	-0.0385
0.053282051	-0.038423077
0.052923077	-0.038307692
0.052128205	-0.037858974
0.051820513	-0.037641026
0.051282051	-0.037346154
0.050961538	-0.037371795
0.050538462	-0.037230769
0.050320513	-0.037051282
0.050141026	-0.037025641
0.049833333	-0.036923077
0.04974359	-0.036858974
0.049602564	-0.036628205
0.049448718	-0.036589744
0.04924359	-0.036602564
0.048910256	-0.036487179
0.048692308	-0.036346154
0.048525641	-0.036230769
0.048282051	-0.036115385
0.048076923	-0.035961538
0.047884615	-0.035846154
0.047679487	-0.035897436
0.047410256	-0.035820513
0.047128205	-0.035730769
0.04675641	-0.035576923
0.046217949	-0.035333333
0.046012821	-0.035307692
0.045717949	-0.035217949
0.045487179	-0.035064103
0.045333333	-0.034948718
0.045102564	-0.035025641
0.045076923	-0.035179487
0.044423077	-0.034730769
0.044076923	-0.034512821
0.043794872	-0.034435897
0.043474359	-0.034346154
0.043384615	-0.034487179
0.043051282	-0.034423077
0.042820513	-0.034320513
0.042487179	-0.034128205
0.041884615	-0.033769231
0.041410256	-0.033474359
0.041179487	-0.033384615
0.041153846	-0.033525641
0.04074359	-0.033307692
0.040602564	-0.03324359
0.040615385	-0.033435897
0.040410256	-0.033423077
0.040025641	-0.033282051
0.039435897	-0.033076923
0.038987179	-0.032884615
0.038679487	-0.032705128
0.038423077	-0.032692308
0.03824359	-0.032679487
0.037871795	-0.032615385
0.037538462	-0.032423077
0.037358974	-0.03224359
0.037230769	-0.032141026
0.036935897	-0.032038462
0.036525641	-0.031858974
0.036115385	-0.031602564
0.035705128	-0.031410256
0.035461538	-0.031307692
0.035525641	-0.031551282
0.035435897	-0.031717949
0.035166667	-0.031935897
0.034987179	-0.032076923
0.034820513	-0.032179487
0.034551282	-0.032282051
0.034128205	-0.032320513
0.033935897	-0.032346154
0.033653846	-0.032307692
0.033192308	-0.032217949
0.032935897	-0.032115385
0.032538462	-0.031961538
0.032461538	-0.032076923
0.032282051	-0.032102564
0.031961538	-0.032141026
0.031653846	-0.032128205
0.031294872	-0.031987179
0.030858974	-0.031730769
0.030564103	-0.031487179
0.030282051	-0.031153846
0.029974359	-0.030679487
0.029628205	-0.030115385
0.029461538	-0.029628205
0.029371795	-0.029089744
0.029307692	-0.02874359
0.029153846	-0.028474359
0.028910256	-0.028115385
0.028897436	-0.027987179
0.028589744	-0.028
0.028346154	-0.027692308
0.02824359	-0.027435897
0.02824359	-0.02724359
0.027858974	-0.027333333
0.027487179	-0.027346154
0.027141026	-0.027346154
0.026910256	-0.027076923
0.026769231	-0.027269231
0.026153846	-0.027423077
0.025846154	-0.027487179
0.025461538	-0.027628205
0.02524359	-0.027653846
0.024987179	-0.02775641
0.024679487	-0.02774359
0.024448718	-0.027833333
0.024128205	-0.027910256
0.023910256	-0.027961538
0.023487179	-0.027910256
0.023089744	-0.027628205
0.022717949	-0.027282051
0.022538462	-0.027102564
0.022217949	-0.026794872
0.021910256	-0.026217949
0.021871795	-0.026012821
0.021705128	-0.025512821
0.021935897	-0.025115385
0.021846154	-0.024730769
